year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR	CO2
2021	157	1	16.7	19.015	81	361.2271087	0	0	15.8865	416.11
2021	157	2	16.9	18.8265	80	385.0967205	0	0.2	20.862	416.11
2021	157	3	16.2	18.7315	84	294.6632209	0	0	17.4915	416.11
2021	157	4	15.8	18.5135	83.4	298.0012548	0	0	24.072	416.11
2021	157	5	16.3	18.25	79.25	384.5851997	0	0	108.9765	416.11
2021	157	6	18.6	18.0015	77	492.9251703	0	0	555.006	416.11
2021	157	7	22.2	18	65	936.7167808	0	0	896.7105	416.11
2021	157	8	27.4	18.0885	42	2116.923243	0	0.2	1145.646	416.11
2021	157	9	28.8	18.415	36	2534.152083	0	0	1278.0585	416.11
2021	157	10	29.8	18.9745	32	2852.350175	0	0.2	1476.7575	416.11
2021	157	11	29.4	19.69	30	2869.445708	0	0	1361.8395	416.11
2021	157	12	31	20.62	31	3099.888653	0	0.2	1315.6155	416.11
2021	157	13	29.5	22.549	23	3174.621811	0	0	540.882	416.11
2021	157	14	27.1	24.4265	25	2689.732925	0	0.2	114.7545	416.11
2021	157	15	25.5	24.6135	30	2284.349634	0	0	66.6045	416.11
2021	157	16	23.9	23.857	33	1987.256315	0	0	71.58	416.11
2021	157	17	21.8	22.9435	42	1514.885706	0	0	50.5545	416.11
2021	157	18	20.6	22.165	57	1043.417494	0	0.2	18.7755	416.11
2021	157	19	20	21.4865	63	865.1640702	0	0	13.8	416.11
2021	157	20	19.6	20.9485	68	729.9218474	0	0	16.2075	416.11
2021	157	21	18.4	20.5065	61	825.4251745	0	0	17.1705	416.11
2021	157	22	19	20.0515	57	944.8791293	0	0	16.8495	416.11
2021	157	23	17	19.6115	57	833.2236213	0	0.2	14.2815	416.11
2021	158	0	16.9	19.188	71	558.3902447	0	0	16.2075	416.11
2021	158	1	16.4	18.8435	77	429.0112059	0	0	18.1335	416.11
2021	158	2	16.1	18.5285	66	622.1773031	0	0	15.405	416.11
2021	158	3	15.8	18.257	62	682.171547	0	0	20.0595	416.11
2021	158	4	15.8	17.9505	52	861.6903752	0	0	31.134	416.11
2021	158	5	16.4	17.7485	59	764.7591062	0	0.2	103.038	416.11
2021	158	6	19.3	17.5015	32	1522.423525	0	0	579.402	416.11
2021	158	7	23	17.3	37	1769.945702	0	0	946.7865	416.11
2021	158	8	27.1	17.3015	37	2259.375657	0	0	1076.631	416.11
2021	158	9	25.6	17.607	41	1936.83499	0	0.2	1448.1885	416.11
2021	158	10	25.7	18.157	50	1651.143163	0	0	1344.666	416.11
2021	158	11	26.5	18.879	43	1973.386945	0	0.2	1704.0255	416.11
2021	158	12	27.1	19.772	45	1972.470811	0	0	1604.355	416.11
2021	158	13	26.7	21.6675	52	1681.472873	0	0.2	813.2505	416.11
2021	158	14	25.2	23.282	58	1346.399142	0	0	322.602	416.11
2021	158	15	23.9	23.435	68	949.1373446	0	0	287.7735	416.11
2021	158	16	23	23.1875	76	674.2650294	0	0	126.3105	416.11
2021	158	17	22.3	22.86	82	484.6796195	0	0.2	81.852	416.11
2021	158	18	22	22.5585	89	290.8324311	0	0	21.825	416.11
2021	158	19	21.6	22.2625	94	154.8091636	0	0	19.0965	416.11
2021	158	20	21.1	21.9565	84.4	390.3623499	0.1	0	20.862	416.11
2021	158	21	20.9	21.7735	86.6	331.217186	0.1	0	22.788	416.11
2021	158	22	21.4	21.5735	86.2	351.7303426	0	0.2	22.9485	416.11
2021	158	23	21.9	21.4685	87.25	335.0520026	0	0	18.294	416.11
2021	159	0	21.8	21.3	85.66666667	374.3683066	0	0	12.3555	416.11
2021	159	1	21.8	21.3	88.33333333	304.7183891	0.4	0	25.356	416.11
2021	159	2	21.7	21.2935	82	467.274599	0.2	0.2	23.43	416.11
2021	159	3	21.7	21.17	78	571.1133987	0.1	0	11.874	416.11
2021	159	4	21.7	21.1	76.66666667	605.726332	0.1	0	21.9855	416.11
2021	159	5	21.9	21.1	78.5	564.9896515	0.1	0	69.975	416.11
2021	159	6	22.2	21.1	77.2	610.2040743	0	0.2	157.1265	416.11
2021	159	7	23.6	21.1	95	145.65115	0	0	420.186	416.11
2021	159	8	24.8	21.2235	77	719.9541004	0	0	471.225	416.11
2021	159	9	25.4	21.4285	67	1070.533939	0	0	534.9435	416.11
2021	159	10	27.1	21.705	61	1398.661121	0	0.2	1255.9095	416.11
2021	159	11	28	21.985	56	1663.16936	0	0	627.231	416.11
2021	159	12	28.6	22.521	52	1878.724463	0	0	534.70275	416.11
2021	159	13	28.05	23.071	55.5	1686.972214	0	0	442.1745	416.11
2021	159	14	27.5	23.6165	59	1505.220786	0	0	365.295	416.11
2021	159	15	27.3	23.7	62	1378.858061	0	0.2	327.096	416.11
2021	159	16	26.4	23.645	70	1032.52393	0	0	159.534	416.11
2021	159	17	25.6	23.5	75	820.6927924	0	0	44.616	416.11
2021	159	18	24.5	23.3215	87	399.7043766	0	0.2	7.8615	416.11
2021	159	19	23.8	23.1025	94	176.8970583	0	0	18.294	416.11
2021	159	20	23.2	22.885	96	113.7441161	0	0	21.0225	416.11
2021	159	21	23.2	22.7315	98	56.87205806	0	0	25.677	416.11
2021	159	22	23.1	22.6	100	0	0	0	14.442	416.11
2021	159	23	23.2	22.495	100	0	0	0.2	16.689	416.11
2021	160	0	23.8	22.4	90	294.8284305	0	0	19.7385	416.11
2021	160	1	23.9	22.4	88	355.9265042	0	0	26.319	416.11
2021	160	2	23.8	22.26	88	353.7941166	0	0	22.9485	416.11
2021	160	3	23.8	22.1	89	324.3112736	0	0	24.072	416.11
2021	160	4	23.8	22.1	91	265.3455875	0	0	27.7635	416.11
2021	160	5	23.2	22.1	82	511.8485225	0.6	0.2	57.9375	416.11
2021	160	6	23.5	22.1	66.33333333	974.8286935	0.1	0	191.634	416.11
2021	160	7	24.4	22.1	75.5	748.7966	0	0	191.1525	416.11
2021	160	8	25	22.1	89	348.4555489	0	0	338.331	416.11
2021	160	9	27.2	22.335	69	1118.290374	0	0.2	503.967	416.11
2021	160	10	27.8	22.507	69	1158.201832	0	0	825.288	416.11
2021	160	11	28.1	22.805	68	1216.638456	0	0	457.5825	416.11
2021	160	12	29.5	23.1475	63	1525.467624	0	0	549.7095	416.11
2021	160	13	27.7	23.4365	71	1077.17698	0	0.2	575.871	416.11
2021	160	14	26.3	23.7	81	650.0877869	0	0	284.8845	416.11
2021	160	15	26.2	23.7015	80	680.2773219	0	0	345.393	416.11
2021	160	16	26.1	23.7	78	743.8995986	0	0.2	88.593	416.11
2021	160	17	25.5	23.7	83	554.7706253	0	0	47.0235	416.11
2021	160	18	25.1	23.7	88	382.4034915	0	0	8.343	416.11
2021	160	19	25.3	23.5515	83	548.2206904	0	0.2	17.973	416.11
2021	160	20	24.8	23.495	92	250.4188175	0	0	-0.003	416.11
2021	160	21	25	23.3285	91	285.0999946	0	0	18.1335	416.11
2021	160	22	24.7	23.3	93	217.8126938	0	0	3.849	416.11
2021	160	23	24.1	23.3	85.25	442.7764953	0.3	0	-0.003	416.11
2021	161	0	24	23.2875	87.75	365.529891	4.7	0.2	17.8125	416.11
2021	161	1	24	23.3	88.33333333	348.1237057	0.7	0.2	16.368	416.11
2021	161	2	23.9	23.1925	82	533.8897563	0.1	0	25.998	416.11
2021	161	3	23.8	23.005	81.66666667	540.5187893	0.3	0.2	16.689	416.11
2021	161	4	24	23	76.33333333	706.1938029	0.3	0	25.998	416.11
2021	161	5	24	23	80.75	574.4041144	0	0	75.111	416.11
2021	161	6	24.5	22.995	73.6	811.7073494	0	0	95.976	416.11
2021	161	7	25.1	22.9985	93	223.0687034	0	0	301.737	416.11
2021	161	8	25.5	23	93	228.4349634	0	0.2	257.2785	416.11
2021	161	9	26.5	23	73	934.7622369	0	0	375.4065	416.11
2021	161	10	26.7	23.2675	80	700.613697	0	0	463.521	416.11
2021	161	11	26.8	23.4035	77	810.4555063	0	0.2	147.1755	416.11
2021	161	12	27.1	23.5835	75	896.5776416	0	0	407.667	416.11
2021	161	13	27.2	23.7	76	865.7731926	0	0	253.908	416.11
2021	161	14	27.1	23.7235	72	1004.166959	0	0	230.154	416.11
2021	161	15	26.6	23.8915	78	766.1550361	0	0.2	242.352	416.11
2021	161	16	25.9	23.9	81	634.9078409	0	0	86.025	416.11
2021	161	17	25.5	23.885	85	489.5034929	0	0	58.419	416.11
2021	161	18	25.4	23.715	85	486.6063357	0	0	24.072	416.11
2021	161	19	25	23.7	91	285.0999946	0	0.2	7.701	416.11
2021	161	20	25.3	23.6685	91	290.2344832	0	0	13.8	416.11
2021	161	21	25	23.5065	98	63.35555435	0	0	17.652	416.11
2021	161	22	25.4	23.5	87	421.725491	0.1	0	23.2695	416.11
2021	161	23	25.2	23.5	92	256.4569794	0	0	20.3805	416.11
2021	162	0	24.7	23.4935	96	124.4643964	0	0.2	16.368	416.11
2021	162	1	24.7	23.395	100	0	0	0	5.9355	416.11
2021	162	2	24.9	23.305	92	251.9166143	0	0	25.677	416.11
2021	162	3	24.4	23.3	81.66666667	560.3239864	0	0	20.862	416.11
2021	162	4	24	23.3	76.33333333	706.1938029	0	0	27.4425	416.11
2021	162	5	24	23.3	83	507.2659711	0.1	0.2	93.408	416.11
2021	162	6	24.7	23.3	73.6	821.4650165	0	0	213.462	416.11
2021	162	7	26.4	23.2975	87	447.4270365	0	0	421.149	416.11
2021	162	8	27.8	23.3	80	747.2269882	0	0	643.281	416.11
2021	162	9	28.8	23.4235	66	1346.268294	0	0	324.207	416.11
2021	162	10	27.7	23.6365	68	1188.609082	0	0.2	395.3085	416.11
2021	162	11	28.3	23.74	62	1461.655322	0	0	406.8645	416.11
2021	162	12	28.5	24.03	64	1400.896631	0	0	791.7435	416.11
2021	162	13	28.8	24.345	60	1583.845052	0	0	699.9375	416.11
2021	162	14	27.9	24.6765	68	1202.552675	0	0.2	298.3665	416.11
2021	162	15	27.6	24.9	72	1033.978949	0	0	41.8875	416.11
2021	162	16	27.2	24.9015	75	901.8470756	0	0	95.013	416.11
2021	162	17	26.4	24.8865	82	619.5143582	0	0.2	89.877	416.11
2021	162	18	25.4	24.705	82	583.9276029	0	0	-3.534	416.11
2021	162	19	24.4	24.645	87	397.3206449	0	0	9.948	416.11
2021	162	20	23.7	24.38	88	351.672885	0	0	22.788	416.11
2021	162	21	23.6	24.169	86	407.82322	0	0	22.9485	416.11
2021	162	22	23.2	23.8315	91	255.9242613	0	0.2	21.9855	416.11
2021	162	23	22.9	23.6585	92	223.3991813	0	0	12.0345	416.11
2021	163	0	23.1	23.5	94	169.5885121	0	0	15.5655	416.11
2021	163	1	22.9	23.3785	86.5	376.9861184	0	0	13.6395	416.11
2021	163	2	23	23.3	82.25	498.675178	0	0	26.319	416.11
2021	163	3	23	23.3	81.66666667	515.0635641	0	0	23.109	416.11
2021	163	4	23.2	23.3	76.33333333	672.9860204	0	0.2	25.035	416.11
2021	163	5	23.4	23.2825	82.22222222	511.6676062	0	0	61.7895	416.11
2021	163	6	24.5	23.06	90	307.4649051	0	0	164.349	416.11
2021	163	7	25.9	23.14	76	801.9888516	0	0	421.47	416.11
2021	163	8	27	23.3	69	1105.255455	0	0	492.8925	416.11
2021	163	9	29.6	23.425	59	1700.139477	0	0	1453.806	416.11
2021	163	10	30.8	23.7285	55	1998.760995	0	0.2	600.267	416.11
2021	163	11	29	24.2385	60	1602.27104	0	0	603.6375	416.11
2021	163	12	30.6	24.69	54	2019.994295	0	0	803.139	416.11
2021	163	13	26.8	25.039	74	916.1670941	0	0.2	125.3475	416.11
2021	163	14	24.9	25.345	97	94.46873038	0	0	51.1965	416.11
2021	163	15	24.2	25.0985	72.4	833.4995258	0.7	0	63.234	416.11
2021	163	16	23.8	24.87	74	766.5539193	0.7	0	111.705	416.11
2021	163	17	23.9	24.7	82.4	522.0255395	0.2	0.2	39.6405	416.11
2021	163	18	24.1	24.445	81.5	555.3467907	0	0	24.8745	416.11
2021	163	19	24	24.3	84.75	455.0474153	0	0	2.0835	416.11
2021	163	20	24.4	24.2	87.5	382.0390816	0.1	0	21.183	416.11
2021	163	21	24.3	23.995	91	273.4264544	1.9	0.2	13.8	416.11
2021	163	22	24.2	23.9	88	362.3910982	1.4	0.2	24.714	416.11
2021	163	23	23.9	23.9	87.33333333	375.7001989	1.2	0.2	21.183	416.11
2021	164	0	23.7	23.7665	90.33333333	283.2920462	1.7	0.2	22.788	416.11
2021	164	1	23	23.7	86.5	379.274079	3.1	0	15.405	416.11
2021	164	2	23	23.5715	82.25	498.675178	0.9	0	11.874	416.11
2021	164	3	23	23.4265	81.66666667	515.0635641	0	0.2	22.9485	416.11
2021	164	4	23	23.3	76.33333333	664.9002373	0	0	18.615	416.11
2021	164	5	23.2	23.3	78	625.5926386	0.1	0	58.098	416.11
2021	164	6	23.6	23.3	86.33333333	398.1131434	0.1	0	108.6555	416.11
2021	164	7	24.5	23.2525	82.2	547.2875311	0	0	323.565	416.11
2021	164	8	25.9	23.295	98	66.8324043	0	0.2	529.4865	416.11
2021	164	9	27.3	23.3365	75	907.1434615	0	0	524.832	416.11
2021	164	10	26.8	23.5615	86	493.320743	0	0	315.219	416.11
2021	164	11	28	23.7085	74	982.7818946	0	0	412.6425	416.11
2021	164	12	26.1	23.895	92	270.5089449	0	0.2	123.4215	416.11
2021	164	13	25.7	23.9	66.83333333	1095.258298	0.1	0	56.9745	416.11
2021	164	14	25.5	23.9	75.33333333	804.9612994	2.1	0	65.802	416.11
2021	164	15	24.7	23.9	72.8	846.3578958	1.2	0	53.925	416.11
2021	164	16	24.7	23.9	75	777.9024778	2.4	0	49.431	416.11
2021	164	17	24.2	23.9	82.2	537.5467956	0.3	0.2	49.5915	416.11
2021	164	18	24	23.9	82.25	529.6453522	0.4	0	12.6765	416.11
2021	164	19	23.9	23.8085	86.5	400.4173173	0.1	0	21.0225	416.11
2021	164	20	23.8	23.7	86.75	390.6476704	0.9	0	20.3805	416.11
2021	164	21	23.6	23.7	90.25	284.0197425	0.6	0	10.7505	416.11
2021	164	22	23.3	23.65	86.75	379.0587997	0	0	16.5285	416.11
2021	164	23	23.3	23.5015	87.33333333	362.3706764	0	0.2	19.7385	416.11
2021	165	0	23.1	23.455	90.33333333	273.2259361	0	0	14.442	416.11
2021	165	1	22.9	23.3035	86.5	376.9861184	0	0	19.578	416.11
2021	165	2	23	23.3	82.25	498.675178	0	0	17.8125	416.11
2021	165	3	23	23.25	81.66666667	515.0635641	0	0	20.0595	416.11
2021	165	4	23.1	23.05	76.33333333	668.9324643	0	0	26.319	416.11
2021	165	5	23.5	23	80.75	557.3896738	0	0.2	63.876	416.11
2021	165	6	23.9	23	86.33333333	405.3607409	0	0	313.935	416.11
2021	165	7	25.7	23.0525	79.5	676.968697	0	0	497.547	416.11
2021	165	8	27.7	23.2975	77	854.3127776	0	0	467.5335	416.11
2021	165	9	29.3	23.505	66	1385.72073	0	0	731.7165	416.11
2021	165	10	30.5	23.785	62	1659.186142	0	0.2	1282.8735	416.11
2021	165	11	30.7	24.2775	63	1634.078742	0	0	901.365	416.11
2021	165	12	30	24.7435	67	1400.211469	0	0	589.1925	416.11
2021	165	13	31.1	25.051	62	1716.928306	0	0	673.134	416.11
2021	165	14	30.1	25.465	70	1280.238931	0	0.2	401.247	416.11
2021	165	15	29.1	25.6	73	1087.798794	0	0	168.201	416.11
2021	165	16	28.7	25.6	77	905.4533057	0	0	109.779	416.11
2021	165	17	26.2	25.6	93	238.0970627	0	0	26.4795	416.11
2021	165	18	25	25.58	81.33333333	591.3185073	0.2	0.2	22.3065	416.11
2021	165	19	25	25.4015	85	475.1666576	0.1	0	14.6025	416.11
2021	165	20	25	25.14	85.33333333	464.6073986	0	0	25.035	416.11
2021	165	21	24.9	25.0285	87.66666667	388.3714471	0	0	18.4545	416.11
2021	165	22	25	24.9	86.66666667	422.3703623	0	0	10.911	416.11
2021	165	23	24.9	24.7535	90.5	299.1509795	0	0.2	22.467	416.11
2021	166	0	24.7	24.7	90.25	303.3819663	0	0	15.2445	416.11
2021	166	1	24.4	24.585	89.66666667	315.8189741	0	0	-17.016	416.11
2021	166	2	24.7	24.4	87.66666667	383.7652224	0	0	17.652	416.11
2021	166	3	24.6	24.4	82.6	538.1961513	0	0	16.8495	416.11
2021	166	4	24.7	24.3515	80.4	609.8755426	0	0.2	30.9735	416.11
2021	166	5	25.3	24.2065	80.75	620.7793112	0	0	112.5075	416.11
2021	166	6	27.4	24.2	90	364.986766	0	0	286.1685	416.11
2021	166	7	28.8	24.2	83	673.134147	0	0	607.8105	416.11
2021	166	8	29.8	24.292	77	964.7655005	0	0	221.487	416.11
2021	166	9	30.1	24.4825	77	981.516514	0	0	272.0445	416.11
2021	166	10	31.4	24.7	56	2022.203619	0	0.2	516.9675	416.11
2021	166	11	31.5	24.865	61	1802.606872	0	0	505.4115	416.11
2021	166	12	31.1	25.079	58	1897.657601	0	0	459.027	416.11
2021	166	13	31.9	25.355	53	2222.147075	0	0	506.535	416.11
2021	166	14	31.5	25.5535	57	1987.489628	0	0.2	436.3965	416.11
2021	166	15	30.6	25.7425	59	1800.429698	0	0	176.226	416.11
2021	166	16	30.6	25.8175	59	1800.429698	0	0	158.0895	416.11
2021	166	17	29	25.615	69	1241.760056	0	0	26.8005	416.11
2021	166	18	28.5	25.6	71	1128.500064	0	0.2	9.1455	416.11
2021	166	19	27.7	25.565	78	817.1687438	0	0	-102.081	416.11
2021	166	20	27.2	25.4	79	757.5515435	0	0	21.825	416.11
2021	166	21	26.5	25.37	89	380.8290595	0	0	21.825	416.11
2021	166	22	27	25.135	81	677.4146334	0	0	23.9115	416.11
2021	166	23	27	25.1	78	784.3748387	0	0.2	-38.0415	416.11
2021	167	0	26.6	25.1	81	661.6793494	0	0	17.8125	416.11
2021	167	1	26.6	25.1	81	661.6793494	0	0	20.0595	416.11
2021	167	2	26.5	25.045	83	588.554001	0	0	23.109	416.11
2021	167	3	25.9	24.9035	94	200.4972129	0	0	20.862	416.11
2021	167	4	27.2	24.9	86	505.0343624	0	0.2	-5.9415	416.11
2021	167	5	26.8	24.878	93	246.6603715	0	0	111.384	416.11
2021	167	6	27.8	24.852	79	784.5883376	0	0	341.22	416.11
2021	167	7	28.3	24.89	72	1077.009184	0	0	764.1375	416.11
2021	167	8	28.7	24.9	70	1181.026051	0	0	451.965	416.11
2021	167	9	26	24.975	84	537.8303726	0	0.2	160.0155	416.11
2021	167	10	27.3	25.1	72	1016.000677	0	0	526.758	416.11
2021	167	11	26	25.0985	85	504.2159743	0	0	211.0545	416.11
2021	167	12	25.1	24.9865	93	223.0687034	0	0	128.076	416.11
2021	167	13	27	24.9	76	855.6816422	0	0	296.7615	416.11
2021	167	14	25.2	24.8985	88	384.6854691	0	0.2	186.9795	416.11
2021	167	15	25.9	24.8015	82	601.4916387	0	0	153.435	416.11
2021	167	16	25.6	24.7035	83	558.0710989	0	0	103.5195	416.11
2021	167	17	25.4	24.7	82	583.9276029	0	0	36.591	416.11
2021	167	18	25	24.7	91	285.0999946	0	0	-7.2255	416.11
2021	167	19	24.6	24.5525	90	309.308133	0	0.2	38.196	416.11
2021	167	20	24.5	24.4	89	338.2113956	0	0	20.541	416.11
2021	167	21	24.6	24.3985	88	371.1697595	0	0	10.59	416.11
2021	167	22	24.6	24.235	88	371.1697595	0	0	14.121	416.11
2021	167	23	23.9	24.2	83.8	480.5007807	0	0	20.3805	416.11
2021	168	0	23.6	24.2	84.8	442.7794961	0.3	0	15.726	416.11
2021	168	1	23.2	24	83.25	476.3034862	2.2	0.2	9.948	416.11
2021	168	2	23	23.885	82.5	491.6515839	0	0	19.0965	416.11
2021	168	3	22.6	23.7665	87.33333333	347.3428696	0	0	17.1705	416.11
2021	168	4	22.6	23.7	86.33333333	374.7646751	0	0	21.183	416.11
2021	168	5	22.6	23.7	88	329.0616659	1.6	0	24.072	416.11
2021	168	6	23	23.585	82.6	488.8421463	6.2	0	149.262	416.11
2021	168	7	24.3	23.4335	79.75	615.2095223	0.1	0.2	325.3305	416.11
2021	168	8	26.7	23.485	83	595.5216424	0	0	445.3845	416.11
2021	168	9	27.8	23.64	73	1008.756434	0	0	528.042	416.11
2021	168	10	27.4	23.8135	79	766.4722086	0	0	431.1	416.11
2021	168	11	28.8	24.0925	73	1069.09541	0	0	714.7035	416.11
2021	168	12	29.2	24.3475	68	1296.706601	0	0.2	784.3605	416.11
2021	168	13	29	24.7915	70	1201.70328	0	0	541.845	416.11
2021	168	14	28.7	25.08	71	1141.658516	0	0	386.6415	416.11
2021	168	15	28.1	25.4	76	912.4788419	0	0	153.2745	416.11
2021	168	16	27.1	25.412	81	681.3990076	0	0	94.692	416.11
2021	168	17	25.4	25.42	84.75	494.7164413	0	0.2	31.6155	416.11
2021	168	18	25.1	25.4	80.625	617.4223039	2.3	0	-11.7195	416.11
2021	168	19	25.1	25.3075	85.625	458.0875158	0	0	32.5785	416.11
2021	168	20	25	25.1	84.57142857	488.7428478	0	0	22.9485	416.11
2021	168	21	24.9	25.0535	84.57142857	485.8391848	0	0	24.714	416.11
2021	168	22	24.9	24.9	86.14285714	436.3555641	0	0.2	21.825	416.11
2021	168	23	24.9	24.9	84.66666667	482.8401775	0	0	17.652	416.11
2021	169	0	24.7	24.8235	86	435.6253876	0	0	20.862	416.11
2021	169	1	24.7	24.7035	85.8	441.8486074	0	0	19.7385	416.11
2021	169	2	24.7	24.7	86	435.6253876	0	0	0.7995	416.11
2021	169	3	24.9	24.7	87.33333333	398.8679727	0	0	20.7015	416.11
2021	169	4	24.8	24.7	86.33333333	427.7988133	0	0.2	25.1955	416.11
2021	169	5	25	24.7	88	380.1333261	0	0	73.3455	416.11
2021	169	6	26	24.7	81.66666667	616.2639686	0	0	234.8085	416.11
2021	169	7	26.4	24.7	77.375	778.6951308	0	0	176.3865	416.11
2021	169	8	27.8	24.7	86	523.0588917	0	0	208.647	416.11
2021	169	9	25.8	24.8185	90	332.1902528	1.9	0	136.2615	416.11
2021	169	10	25.3	24.9	94	193.4896554	0.7	0.2	237.0555	416.11
2021	169	11	25.5	24.9	98	65.26713239	1.6	0	348.1215	416.11
2021	169	12	26.2	24.9	98	68.02773219	0	0	378.9375	416.11
2021	169	13	26.1	24.9	96	135.2544725	0	0	192.7575	416.11
2021	169	14	26.5	24.9	84	553.9331774	0	0	372.678	416.11
2021	169	15	26.7	24.9	86	490.4295879	0	0	185.0535	416.11
2021	169	16	26.7	25.035	87	455.398903	0	0.2	145.41	416.11
2021	169	17	25.8	25.1	95	166.0951264	0	0	48.9495	416.11
2021	169	18	25.2	25.0235	80.66666667	619.7710336	0	0	23.2695	416.11
2021	169	19	25	24.9	81.66666667	580.7592482	0	0	17.1705	416.11
2021	169	20	24.7	24.765	84.66666667	477.1135197	0.1	0	22.146	416.11
2021	169	21	24.3	24.7	88.66666667	344.3147944	0.2	0	25.356	416.11
2021	169	22	24.2	24.4875	89.66666667	312.0590012	0.1	0.2	14.121	416.11
2021	169	23	24	24.4	85.16666667	442.6144258	0	0	17.01	416.11
2021	170	0	24.1	24.4	85.16666667	445.2780574	0.4	0	17.8125	416.11
2021	170	1	24	24.32	84.2	471.4589614	0.5	0	25.677	416.11
2021	170	2	23.7	24.2015	84.5	454.2441431	0.1	0	4.9725	416.11
2021	170	3	23.5	24.2	87.33333333	366.7672312	0.2	0	15.5655	416.11
2021	170	4	23.1	24.2	86.33333333	386.2849442	0.3	0	19.7385	416.11
2021	170	5	22.3	24.1	90.5	255.8031325	1.1	0.2	49.11	416.11
2021	170	6	22.2	23.9	83.85714286	432.0367193	0.4	0	55.6905	416.11
2021	170	7	22.2	23.7565	77.875	592.1388221	0.7	0	118.9275	416.11
2021	170	8	22.4	23.7	76.8	628.507118	0.2	0	136.743	416.11
2021	170	9	22.2	23.53	74.8	674.4360822	0.5	0	150.3855	416.11
2021	170	10	22.2	23.5	71.2	770.7840939	1.1	0	180.078	416.11
2021	170	11	22	23.35	71.4	756.164321	3.8	0	399.963	416.11
2021	170	12	21.8	23.3	71.6	741.7716214	1.1	0.2	99.507	416.11
2021	170	13	21.8	23.245	69.4	799.2328033	0.7	0	286.1685	416.11
2021	170	14	21.5	23.0075	72.4	707.7798429	0.1	0	97.581	416.11
2021	170	15	21.5	23	71.4	733.4240401	0.6	0	134.0145	416.11
2021	170	16	21.2	22.98	75.6	614.3242881	0.4	0	96.7785	416.11
2021	170	17	21.1	22.8065	78.5	537.9993924	0.4	0	36.7515	416.11
2021	170	18	20.6	22.8	84	388.2483699	0	0	23.109	416.11
2021	170	19	20.3	22.625	89	262.0265271	0.1	0.2	15.405	416.11
2021	170	20	20.1	22.5785	82.83333333	403.8964971	5.5	0	20.3805	416.11
2021	170	21	20.2	22.4	84	378.7820316	1.2	0	12.195	416.11
2021	170	22	20.2	22.13	87	307.7604007	0	0	13.479	416.11
2021	170	23	20.3	22.0985	83.8	385.8936126	0.3	0	17.331	416.11
2021	171	0	20.4	21.9315	83.4	397.8705281	0.3	0	15.2445	416.11
2021	171	1	20.4	21.9	84.2	378.6960449	0.1	0	17.01	416.11
2021	171	2	20.5	21.9	84.5	373.8043985	0.2	0	20.541	416.11
2021	171	3	20.6	21.9	87.33333333	307.3632929	0.4	0.2	13.9605	416.11
2021	171	4	20.4	21.9	86.33333333	327.5640894	6	0	17.1705	416.11
2021	171	5	20.6	21.8665	90.5	230.5224697	2.9	0	42.8505	416.11
2021	171	6	20.7	21.7	82.83333333	419.1316979	1.5	0	52.8015	416.11
2021	171	7	20.7	21.7	78.14285714	533.6517319	2.8	0	91.9635	416.11
2021	171	8	21.1	21.7	71	725.6735991	1.7	0	186.819	416.11
2021	171	9	21.1	21.7	64.4	890.826901	4.6	0	81.21	416.11
2021	171	10	20.3	21.7	63	881.3619548	7.3	0	134.6565	416.11
2021	171	11	20.6	21.6935	60	970.6209248	1.7	0	169.9665	416.11
2021	171	12	20.7	21.5365	59.4	991.2668118	3.1	0.2	156.324	416.11
2021	171	13	20.7	21.5	61.4	942.4359344	6.1	0	217.956	416.11
2021	171	14	19.7	21.5	63.4	840.0462638	2	0	164.1885	416.11
2021	171	15	19.8	21.5	64	831.4157698	0.1	0	311.688	416.11
2021	171	16	19.5	21.5	69.8	684.5977905	0.1	0	94.5315	416.11
2021	171	17	18.9	21.428	74.25	562.3083742	0	0	34.344	416.11
2021	171	18	18.6	21.2965	79.66666667	435.7744259	0.2	0	23.43	416.11
2021	171	19	18.5	21.105	87	276.8710494	0	0	17.1705	416.11
2021	171	20	18.6	20.9435	82.83333333	367.907917	0	0.2	17.4915	416.11
2021	171	21	17.1	20.7965	84	312.0069221	0	0	12.3555	416.11
2021	171	22	16.7	20.595	87	247.1553902	0	0	17.01	416.11
2021	171	23	17.3	20.3035	83.8	319.930051	0	0	20.0595	416.11
2021	172	0	17.8	20.1065	83.4	338.3372716	0	0	19.899	416.11
2021	172	1	17.8	20.1	84.2	322.031861	0	0	17.652	416.11
2021	172	2	18.1	20.11	84.5	321.9354059	0	0	19.4175	416.11
2021	172	3	18.4	20.185	87.33333333	268.0868088	0	0	17.652	416.11
2021	172	4	18.6	20.2935	86.33333333	292.897565	0	0	20.862	416.11
2021	172	5	19	20.2985	90.5	208.7523658	0	0	89.877	416.11
2021	172	6	19.8	20.3	82.83333333	396.4621495	0	0.2	135.2985	416.11
2021	172	7	20.7	20.3	75.66666667	594.1090087	0	0	355.8255	416.11
2021	172	8	24.1	20.395	69	930.5811087	0	0	506.535	416.11
2021	172	9	24.3	20.63	59	1245.609403	0	0	724.6545	416.11
2021	172	10	27.9	20.9915	49	1916.568327	0	0	1601.466	416.11
2021	172	11	28.6	21.3735	41	2309.265486	0	0	1634.3685	416.11
2021	172	12	28.1	22.14	41	2243.177153	0	0	1514.475	416.11
